"GDP per capita, current prices
 (U.S. dollars per capita)",1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
Slovak Republic,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,2571.858,2950.872,3711.964,4004.797,4076.496,4236.587,3869.052,3839.791,3982.442,4626.832,6341.548,8040.066,9141.837,10700.341,14374.845,18074.643,16591.518,16783.991,18402.634,17502.513,18274.09,18713.36,16326.59,16529.162,17553.885,19395.849,19288.568,19144.915,21383.286,23323.326,25146.375,26830.336,28486.599,30017.182
