"GDP per capita, current prices
 (U.S. dollars per capita)",1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
Botswana,1235.79,1071.127,1089.756,1161.229,1112.146,998.497,1305.783,1973.51,2471.826,2663.031,2834.686,2755.113,2766.058,2709.967,2839.752,3075.187,3097.817,3117.961,2928.593,3270.461,3401.875,3172.044,3083.47,4187.363,4892.266,5361.365,5339.066,5619.894,5545.421,5065.325,6202.466,7357.591,7609.174,6966.084,7499.156,6413.787,6988.161,7286.768,7513.627,7219.46,6420.231,7349.884,7770.514,8257.269,8718.331,9144.075,9823.105
