"GDP per capita, current prices
 (U.S. dollars per capita)",1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
Ireland,6252.207,5886.368,6078.144,5839.832,5591.81,5934.548,7993.15,9419.506,10365.284,10754.616,13644.791,13748.196,15331.894,14262.798,15455.354,19086.797,20781.392,22468.61,24202.501,26233.643,26186.264,28120.1,32482.077,40940.136,47389.262,50476.482,53738.836,60770.052,60989.977,51943.467,48612.201,52116.927,49000.81,51459.003,55499.027,61861.203,62632.808,69486.551,78837.737,80632.329,85205.496,102394.017,108162.69,114839.259,121081.094,127640.058,134412.121
